date,precipitation,precipitation_normal,status_preci
19690517,4.06,2.03,0
19690518,4.06,2.03,0
19690519,4.06,2.03,0
19690520,4.06,2.03,0
19690521,4.06,2.04,0
19690522,4.06,2.04,0
19690523,4.06,2.04,0
19690524,4.06,2.04,0
19690525,4.06,2.04,0
19690526,4.06,2.04,0
19690527,4.06,2.05,0
19690528,4.06,2.05,0
19690529,4.06,2.05,0
19690530,4.06,2.05,0
19690531,4.06,2.05,0
19690601,4.06,2.05,0
19690602,4.06,2.05,0
19690603,4.06,2.05,0
19690604,4.06,2.05,0
19690605,4.06,2.05,0
19690606,4.06,2.06,0
19690607,4.06,2.06,0
19690608,4.06,2.06,0
19690609,4.06,2.06,0
19690610,4.06,2.06,0
19690611,4.06,2.06,0
19690612,4.06,2.06,0
19690613,4.06,2.06,0
19690614,4.06,2.06,0
19690615,4.06,2.06,0
19690616,4.07,2.06,0
19690617,4.29,2.06,0
19690618,4.29,2.06,0
19690619,4.29,2.06,0
19690620,4.29,2.06,0
19690621,4.29,2.07,0
19690622,4.29,2.07,0
19690623,4.29,2.07,0
19690624,4.29,2.07,0
19690625,4.29,2.07,0
19690626,4.29,2.08,0
19690627,4.29,2.08,0
19690628,4.29,2.08,0
19690629,4.29,2.09,0
19690630,4.29,2.09,0
19690701,4.29,2.1,0
19690702,4.29,2.11,0
19690703,4.29,2.11,0
19690704,4.29,2.12,0
19690705,4.29,2.13,0
19690706,4.29,2.14,0
19690707,4.29,2.15,0
19690708,4.29,2.17,0
19690709,4.29,2.18,0
19690710,4.29,2.19,0
19690711,4.29,2.2,0
19690712,4.29,2.21,0
19690713,4.3,2.23,0
19690714,4.3,2.24,0
19690715,4.3,2.25,0
19690716,4.3,2.27,0
19690717,4.35,2.28,0
19690718,4.35,2.3,0
19690719,4.35,2.31,0
19690720,4.35,2.32,0
19690721,4.35,2.34,0
19690722,4.35,2.35,0
19690723,4.35,2.37,0
19690724,4.35,2.38,0
19690725,4.35,2.39,0
19690726,4.35,2.4,0
19690727,4.35,2.42,0
19690728,4.35,2.43,0
19690729,4.35,2.44,0
19690730,4.35,2.46,0
19690731,4.35,2.47,0
19690801,4.37,2.48,0
19690802,4.37,2.49,0
19690803,4.39,2.5,0
19690804,4.39,2.51,0
19690805,4.39,2.52,0
19690806,4.39,2.53,0
19690807,4.39,2.54,0
19690808,4.58,2.55,0
19690809,4.58,2.56,0
19690810,4.68,2.57,0
19690811,4.68,2.58,0
19690812,4.68,2.59,0
19690813,4.68,2.6,0
19690814,4.68,2.61,0
19690815,4.68,2.62,0
19690816,4.68,2.63,0
19690817,4.68,2.64,0
19690818,4.68,2.65,0
19690819,4.68,2.66,0
19690820,4.68,2.67,0
19690821,4.68,2.68,0
19690822,4.68,2.69,0
19690823,4.68,2.7,0
19690824,4.68,2.71,0
19690825,4.68,2.72,0
19690826,4.68,2.73,0
19690827,4.68,2.74,0
19690828,4.68,2.75,0
19690829,4.68,2.77,0
19690830,4.68,2.78,0
19690831,4.68,2.79,0
19690901,4.68,2.8,0
19690902,4.68,2.82,0
19690903,4.68,2.83,0
19690904,4.68,2.84,0
19690905,4.68,2.86,0
19690906,4.68,2.87,0
19690907,4.68,2.88,0
19690908,4.68,2.89,0
19690909,4.68,2.9,0
19690910,4.68,2.92,0
19690911,4.68,2.93,0
19690912,4.73,2.94,0
19690913,4.73,2.95,0
19690914,4.73,2.96,0
19690915,4.73,2.98,0
19690916,4.73,2.99,0
19690917,4.76,3.0,0
19690918,4.76,3.01,0
19690919,4.76,3.02,0
19690920,4.76,3.03,0
19690921,4.76,3.04,0
19690922,4.76,3.05,0
19690923,4.76,3.06,0
19690924,4.76,3.07,0
19690925,4.76,3.08,0
19690926,4.76,3.08,0
19690927,4.76,3.09,0
19690928,4.76,3.1,0
19690929,4.76,3.1,0
19690930,4.76,3.11,0
19691001,4.76,3.12,0
19691002,4.76,3.12,0
19691003,4.76,3.13,0
19691004,4.76,3.14,0
19691005,4.76,3.15,0
19691006,4.76,3.16,0
19691007,4.76,3.17,0
19691008,4.76,3.18,0
19691009,4.76,3.19,0
19691010,4.76,3.2,0
19691011,4.76,3.21,0
19691012,4.76,3.22,0
19691013,4.76,3.23,0
19691014,4.76,3.24,0
19691015,4.76,3.26,0
19691016,4.76,3.27,0
19691017,4.76,3.28,0
19691018,4.77,3.29,0
19691019,4.77,3.3,0
19691020,4.77,3.31,0
19691021,5.02,3.32,0
19691022,5.03,3.33,0
19691023,5.03,3.34,0
19691024,5.03,3.36,0
19691025,5.03,3.37,0
19691026,5.03,3.38,0
19691027,5.03,3.39,0
19691028,5.03,3.4,0
19691029,5.03,3.41,0
19691030,5.03,3.42,0
19691031,5.03,3.43,0
19691101,5.03,3.44,0
19691102,5.03,3.45,0
19691103,5.03,3.46,0
19691104,5.03,3.46,0
19691105,5.03,3.47,0
19691106,5.03,3.48,0
19691107,5.04,3.49,0
19691108,5.04,3.5,0
19691109,5.04,3.51,0
19691110,5.04,3.52,0
19691111,5.04,3.52,0
19691112,5.04,3.53,0
19691113,5.04,3.54,0
19691114,5.04,3.55,0
19691115,5.09,3.56,0
19691116,5.09,3.57,0
19691117,5.09,3.58,0
19691118,5.09,3.59,0
19691119,5.09,3.6,0
19691120,5.09,3.61,0
19691121,5.09,3.62,0
19691122,5.09,3.63,0
19691123,5.09,3.65,0
19691124,5.09,3.66,0
19691125,5.09,3.67,0
19691126,5.09,3.68,0
19691127,5.09,3.69,0
19691128,5.09,3.71,0
19691129,5.09,3.72,0
19691130,5.09,3.73,0
19691201,5.09,3.74,0
19691202,5.09,3.75,0
19691203,5.09,3.77,0
19691204,5.09,3.78,0
19691205,5.09,3.79,0
19691206,5.09,3.8,0
19691207,5.09,3.81,0
19691208,5.09,3.82,0
19691209,5.09,3.83,0
19691210,5.09,3.85,0
19691211,5.09,3.86,0
19691212,5.09,3.87,0
19691213,5.09,3.88,0
19691214,5.09,3.9,0
19691215,5.09,3.91,0
19691216,5.09,3.93,0
19691217,5.09,3.94,0
19691218,5.09,3.96,0
19691219,5.09,3.97,0
19691220,5.09,3.98,0
19691221,5.09,4.0,0
19691222,5.09,4.02,0
19691223,5.09,4.03,0
19691224,5.09,4.05,0
19691225,5.09,4.07,0
19691226,5.09,4.08,0
19691227,5.09,4.1,0
19691228,5.09,4.12,0
19691229,5.09,4.14,0
19691230,5.09,4.16,0
19691231,5.09,4.18,0
19700111,0.01,0.22,1
19700112,0.01,0.23,1
19700113,0.01,0.25,1
19700114,0.01,0.27,1
19700115,0.01,0.29,1
19700116,0.01,0.31,1
19700117,0.01,0.33,1
19700118,0.01,0.35,1
19700119,0.01,0.36,1
19700120,0.01,0.38,1
19700121,0.01,0.39,1
19700122,0.01,0.41,1
19700123,0.01,0.43,1
19700124,0.01,0.44,1
19700125,0.01,0.46,1
19700126,0.01,0.47,1
19700127,0.01,0.49,1
19700128,0.01,0.51,1
19700129,0.01,0.52,1
19700130,0.01,0.54,1
19700131,0.01,0.56,1
19700201,0.01,0.58,1
19700202,0.01,0.6,1
19700203,0.01,0.63,1
19700204,0.01,0.65,1
19700205,0.01,0.67,1
19700206,0.01,0.69,1
19700207,0.01,0.72,1
19700208,0.01,0.75,1
19700209,0.01,0.77,1
19700210,0.11,0.8,1
19700211,0.11,0.83,1
19700212,0.11,0.85,1
19700213,0.11,0.88,1
19700214,0.11,0.92,1
19700215,0.11,0.95,1
19700216,0.11,0.98,1
19700217,0.11,1.01,1
19700218,0.11,1.05,1
19700219,0.11,1.08,1
19700220,0.11,1.11,1
19700221,0.52,1.14,1
19700222,0.52,1.18,1
19700223,0.52,1.21,1
19700224,0.52,1.24,1
19700225,0.52,1.27,1
19700226,0.52,1.3,1
19700227,0.52,1.33,1
19700228,0.87,1.36,1
19700301,0.93,1.38,1
19700302,0.93,1.4,1
19700303,0.93,1.42,1
19700304,0.94,1.44,1
19700305,1.14,1.46,1
19700306,1.14,1.48,1
19700307,1.14,1.5,1
19700308,1.14,1.52,1
19700309,1.14,1.53,1
19700310,1.15,1.55,1
19700311,1.15,1.56,1
19700312,1.15,1.58,1
19700313,1.15,1.59,1
19700314,1.15,1.61,1
19700315,1.15,1.62,1
19700316,1.15,1.63,1
19700317,1.15,1.64,1
19700318,1.15,1.65,1
19700319,1.15,1.66,1
19700320,1.15,1.68,1
19700321,1.15,1.69,1
19700322,1.15,1.7,1
19700323,1.15,1.71,1
19700324,1.15,1.72,1
19700325,1.15,1.73,1
19700326,1.15,1.74,1
19700327,1.15,1.74,1
19700328,1.15,1.75,1
19700329,1.15,1.76,1
19700330,1.15,1.77,1
19700331,1.15,1.78,1
19700401,1.15,1.79,1
19700402,1.15,1.8,1
19700403,1.15,1.81,1
19700404,1.15,1.82,1
19700405,1.15,1.83,1
19700406,1.15,1.84,1
19700407,1.15,1.85,1
19700408,1.15,1.85,1
19700409,1.15,1.86,1
19700410,1.15,1.87,1
19700411,1.15,1.88,1
19700412,1.15,1.88,1
19700413,1.15,1.89,1
19700414,1.15,1.89,1
19700415,1.15,1.9,1
19700416,1.15,1.9,1
19700417,1.16,1.91,1
19700418,1.16,1.92,1
19700419,1.16,1.92,1
19700420,1.16,1.93,1
19700421,1.16,1.93,1
19700422,1.16,1.94,1
19700423,1.16,1.94,1
19700424,1.16,1.95,1
19700425,1.16,1.95,1
19700426,1.16,1.96,1
19700427,1.16,1.96,1
19700428,1.19,1.97,1
19700429,1.19,1.98,1
19700430,1.19,1.98,1
19700501,1.19,1.98,1
19700502,1.19,1.99,1
19700503,1.19,1.99,1
19700504,1.19,1.99,1
19700505,1.19,2.0,1
19700506,1.19,2.0,1
19700507,1.19,2.0,1
19700508,1.19,2.01,1
19700509,1.19,2.01,1
19700510,1.19,2.01,1
19700511,1.19,2.02,1
19700512,1.19,2.02,1
19700513,1.19,2.02,1
19700514,1.19,2.02,1
19700515,1.19,2.03,1
19700516,1.19,2.03,1
19700517,1.19,2.03,1
19700518,1.19,2.03,1
19700519,1.19,2.03,1
19700520,1.19,2.03,1
19700521,1.19,2.04,1
19700522,1.19,2.04,1
19700523,1.19,2.04,1
19700524,1.19,2.04,1
19700525,1.19,2.04,1
19700526,1.19,2.04,1
19700527,1.19,2.05,1
19700528,1.19,2.05,1
19700529,1.19,2.05,1
19700530,1.19,2.05,1
19700531,1.19,2.05,1
19700601,1.19,2.05,1
19700602,1.19,2.05,1
19700603,1.19,2.05,1
19700604,1.19,2.05,1
19700605,1.19,2.05,1
19700606,1.19,2.06,1
19700607,1.37,2.06,1
19700608,1.37,2.06,1
19700609,1.37,2.06,1
19700610,1.37,2.06,1
19700611,1.37,2.06,1
19700612,1.37,2.06,1
19700613,1.37,2.06,1
19700614,1.37,2.06,1
19700615,1.37,2.06,1
19700616,1.37,2.06,1
19700617,1.37,2.06,1
19700618,1.37,2.06,1
19700619,1.37,2.06,1
19700620,1.37,2.06,1
19700621,1.37,2.07,1
19700622,1.37,2.07,1
19700623,1.37,2.07,1
19700624,1.37,2.07,1
19700625,1.37,2.07,1
19700626,1.37,2.08,1
19700627,1.37,2.08,1
19700628,1.37,2.08,1
19700629,1.37,2.09,1
19700630,1.37,2.09,1
19700701,1.37,2.1,1
19700702,1.37,2.11,1
19700703,1.37,2.11,1
19700704,1.37,2.12,1
19700705,1.37,2.13,1
19700706,1.37,2.14,1
19700707,1.37,2.15,1
19700708,1.37,2.17,1
19700709,1.37,2.18,1
19700710,1.37,2.19,1
19700711,1.37,2.2,1
19700712,1.37,2.21,1
19700713,1.37,2.23,1
19700714,1.37,2.24,1
19700715,1.37,2.25,1
19700716,1.37,2.27,1
19700717,1.37,2.28,1
19700718,1.38,2.3,1
19700719,1.38,2.31,1
19700720,1.42,2.32,1
19700721,1.42,2.34,1
19700722,1.42,2.35,1
19700723,1.42,2.37,1
19700724,1.42,2.38,1
19700725,1.95,2.39,1
19700726,1.95,2.4,1
19700727,1.95,2.42,1
19700728,1.95,2.43,1
19700729,1.95,2.44,1
19700730,1.95,2.46,1
19700731,1.95,2.47,1
19700801,1.95,2.48,1
19700802,1.95,2.49,1
19700803,1.95,2.5,1
19700804,2.84,2.51,0
19700805,2.84,2.52,0
19700806,2.84,2.53,0
19700807,2.84,2.54,0
19700808,2.84,2.55,0
19700809,2.84,2.56,0
19700810,2.84,2.57,0
19700811,2.84,2.58,0
19700812,2.84,2.59,0
19700813,3.37,2.6,0
19700814,3.74,2.61,0
19700815,3.74,2.62,0
19700816,3.74,2.63,0
19700817,3.74,2.64,0
19700818,3.74,2.65,0
19700819,3.74,2.66,0
19700820,3.74,2.67,0
19700821,3.74,2.68,0
19700822,3.74,2.69,0
19700823,3.74,2.7,0
19700824,3.74,2.71,0
19700825,3.74,2.72,0
19700826,3.74,2.73,0
19700827,3.74,2.74,0
19700828,3.74,2.75,0
19700829,3.74,2.77,0
19700830,3.74,2.78,0
19700831,3.74,2.79,0
19700901,3.74,2.8,0
19700902,3.74,2.82,0
19700903,3.74,2.83,0
19700904,3.74,2.84,0
19700905,3.74,2.86,0
19700906,3.74,2.87,0
19700907,3.74,2.88,0
19700908,3.74,2.89,0
19700909,3.74,2.9,0
19700910,3.74,2.92,0
19700911,3.74,2.93,0
19700912,3.74,2.94,0
19700913,3.74,2.95,0
19700914,3.74,2.96,0
19700915,3.74,2.98,0
19700916,3.74,2.99,0
19700917,3.74,3.0,0
19700918,3.74,3.01,0
19700919,3.74,3.02,0
19700920,3.74,3.03,0
19700921,3.74,3.04,0
19700922,3.74,3.05,0
19700923,3.74,3.06,0
19700924,3.74,3.07,0
19700925,3.74,3.08,0
19700926,3.74,3.08,0
19700927,3.74,3.09,0
19700928,3.74,3.1,0
19700929,3.74,3.1,0
19700930,3.74,3.11,0
19701001,3.74,3.12,0
19701002,3.74,3.12,0
19701003,3.74,3.13,0
19701004,3.74,3.14,0
19701005,3.74,3.15,0
19701006,3.74,3.16,0
19701007,3.74,3.17,0
19701008,3.74,3.18,0
19701009,3.74,3.19,0
19701010,3.74,3.2,0
19701011,3.74,3.21,0
19701012,3.74,3.22,0
19701013,3.74,3.23,0
19701014,3.74,3.24,0
19701015,3.74,3.26,0
19701016,3.74,3.27,0
19701017,3.74,3.28,0
19701018,3.74,3.29,0
19701019,3.74,3.3,0
19701020,3.74,3.31,0
19701021,3.76,3.32,0
19701022,3.76,3.33,0
19701023,3.76,3.34,0
19701024,3.76,3.36,0
19701025,3.76,3.37,0
19701026,3.76,3.38,0
19701027,3.76,3.39,0
19701028,3.76,3.4,0
19701029,3.76,3.41,0
19701030,3.76,3.42,0
19701031,3.76,3.43,0
19701101,3.76,3.44,0
19701102,3.76,3.45,0
19701103,3.76,3.46,0
19701104,3.76,3.46,0
19701105,3.76,3.47,0
19701106,3.76,3.48,0
19701107,3.76,3.49,0
19701108,3.76,3.5,0
19701109,3.76,3.51,0
19701110,3.76,3.52,0
19701111,3.76,3.52,0
19701112,3.76,3.53,0
19701113,3.76,3.54,0
19701114,3.76,3.55,0
19701115,3.76,3.56,0
19701116,3.76,3.57,0
19701117,3.76,3.58,0
19701118,3.76,3.59,0
19701119,3.76,3.6,0
19701120,3.76,3.61,0
19701121,3.76,3.62,0
19701122,3.76,3.63,0
19701123,3.76,3.65,0
19701124,3.76,3.66,0
19701125,3.76,3.67,0
19701126,3.76,3.68,0
19701127,3.76,3.69,0
19701128,3.76,3.71,0
19701129,4.13,3.72,0
19701130,4.14,3.73,0
19701201,4.14,3.74,0
19701202,4.14,3.75,0
19701203,4.14,3.77,0
19701204,4.14,3.78,0
19701205,4.14,3.79,0
19701206,4.14,3.8,0
19701207,4.14,3.81,0
19701208,4.14,3.82,0
19701209,4.14,3.83,0
19701210,4.14,3.85,0
19701211,4.14,3.86,0
19701212,4.14,3.87,0
19701213,4.14,3.88,0
19701214,4.14,3.9,0
19701215,4.14,3.91,0
19701216,4.14,3.93,0
19701217,4.14,3.94,0
19701218,4.14,3.96,0
19701219,4.27,3.97,0
19701220,4.27,3.98,0
19701221,4.29,4.0,0
19701222,4.29,4.02,0
19701223,4.29,4.03,0
19701224,4.29,4.05,0
19701225,4.29,4.07,0
19701226,4.29,4.08,0
19701227,4.29,4.1,0
19701228,4.29,4.12,0
19701229,4.29,4.14,0
19701230,4.29,4.16,0
19701231,4.29,4.18,0
19710217,0.02,1.01,1
19710218,0.02,1.05,1
19710219,0.03,1.08,1
19710220,0.03,1.11,1
19710221,0.03,1.14,1
19710222,0.03,1.18,1
19710223,0.03,1.21,1
19710224,0.03,1.24,1
19710225,0.03,1.27,1
19710226,0.03,1.3,1
19710227,0.03,1.33,1
19710228,0.03,1.36,1
19710301,0.03,1.38,1
19710302,0.03,1.4,1
19710303,0.03,1.42,1
19710304,0.03,1.44,1
19710305,0.03,1.46,1
19710306,0.03,1.48,1
19710307,0.03,1.5,1
19710308,0.03,1.52,1
19710309,0.03,1.53,1
19710310,0.03,1.55,1
19710311,0.03,1.56,1
19710312,0.03,1.58,1
19710313,0.03,1.59,1
19710314,0.03,1.61,1
19710315,0.03,1.62,1
19710316,0.03,1.63,1
19710317,0.03,1.64,1
19710318,0.03,1.65,1
19710319,0.03,1.66,1
19710320,0.03,1.68,1
19710321,0.03,1.69,1
19710322,0.03,1.7,1
19710323,0.03,1.71,1
19710324,0.03,1.72,1
19710325,0.03,1.73,1
19710326,0.03,1.74,1
19710327,0.03,1.74,1
19710328,0.03,1.75,1
19710329,0.03,1.76,1
19710330,0.03,1.77,1
19710331,0.03,1.78,1
19710401,0.03,1.79,1
19710402,0.03,1.8,1
19710403,0.03,1.81,1
19710404,0.03,1.82,1
19710405,0.03,1.83,1
19710406,0.03,1.84,1
19710407,0.03,1.85,1
19710408,0.03,1.85,1
19710409,0.03,1.86,1
19710410,0.03,1.87,1
19710411,0.03,1.88,1
19710412,0.03,1.88,1
19710413,0.03,1.89,1
19710414,0.03,1.89,1
19710415,0.03,1.9,1
19710416,0.03,1.9,1
19710417,0.03,1.91,1
19710418,0.03,1.92,1
19710419,0.03,1.92,1
19710420,0.03,1.93,1
19710421,0.03,1.93,1
19710422,0.03,1.94,1
19710423,0.03,1.94,1
19710424,0.03,1.95,1
19710425,0.03,1.95,1
19710426,0.03,1.96,1
19710427,0.03,1.96,1
19710428,0.03,1.97,1
19710429,0.03,1.98,1
19710430,0.03,1.98,1
19710501,0.03,1.98,1
19710502,0.03,1.99,1
19710503,0.03,1.99,1
19710504,0.03,1.99,1
19710505,0.03,2.0,1
19710506,0.17,2.0,1
19710507,0.77,2.0,1
19710508,0.77,2.01,1
19710509,0.77,2.01,1
19710510,0.77,2.01,1
19710511,0.77,2.02,1
19710512,0.77,2.02,1
19710513,0.77,2.02,1
19710514,0.77,2.02,1
19710515,0.77,2.03,1
19710516,0.77,2.03,1
19710517,0.77,2.03,1
19710518,0.77,2.03,1
19710519,0.77,2.03,1
19710520,0.77,2.03,1
19710521,0.77,2.04,1
19710522,0.77,2.04,1
19710523,0.77,2.04,1
19710524,0.77,2.04,1
19710525,0.77,2.04,1
19710526,0.77,2.04,1
19710527,0.77,2.05,1
19710528,0.8,2.05,1
19710529,0.87,2.05,1
19710530,0.87,2.05,1
19710531,0.87,2.05,1
19710601,0.87,2.05,1
19710602,0.87,2.05,1
19710603,0.87,2.05,1
19710604,0.87,2.05,1
19710605,0.87,2.05,1
19710606,0.87,2.06,1
19710607,0.87,2.06,1
19710608,0.87,2.06,1
19710609,0.87,2.06,1
19710610,0.87,2.06,1
19710611,0.87,2.06,1
19710612,0.87,2.06,1
19710613,0.87,2.06,1
19710614,0.87,2.06,1
19710615,0.87,2.06,1
19710616,0.87,2.06,1
19710617,0.87,2.06,1
19710618,0.87,2.06,1
19710619,0.87,2.06,1
19710620,0.87,2.06,1
19710621,0.87,2.07,1
19710622,0.87,2.07,1
19710623,0.87,2.07,1
19710624,0.87,2.07,1
19710625,0.87,2.07,1
19710626,0.87,2.08,1
19710627,0.87,2.08,1
19710628,0.87,2.08,1
19710629,0.87,2.09,1
19710630,0.87,2.09,1
19710701,0.87,2.1,1
19710702,0.87,2.11,1
19710703,0.87,2.11,1
19710704,0.87,2.12,1
19710705,0.87,2.13,1
19710706,0.87,2.14,1
19710707,0.87,2.15,1
19710708,0.87,2.17,1
19710709,0.87,2.18,1
19710710,0.87,2.19,1
19710711,0.87,2.2,1
19710712,0.87,2.21,1
19710713,0.87,2.23,1
19710714,0.87,2.24,1
19710715,0.87,2.25,1
19710716,0.87,2.27,1
19710717,0.9,2.28,1
19710718,0.9,2.3,1
19710719,0.9,2.31,1
19710720,0.9,2.32,1
19710721,0.9,2.34,1
19710722,0.9,2.35,1
19710723,0.9,2.37,1
19710724,0.9,2.38,1
19710725,0.9,2.39,1
19710726,0.9,2.4,1
19710727,0.9,2.42,1
19710728,0.9,2.43,1
19710729,0.9,2.44,1
19710730,0.95,2.46,1
19710731,0.95,2.47,1
19710801,0.95,2.48,1
19710802,0.95,2.49,1
19710803,0.96,2.5,1
19710804,0.96,2.51,1
19710805,0.96,2.52,1
19710806,0.96,2.53,1
19710807,0.99,2.54,1
19710808,1.34,2.55,1
19710809,1.34,2.56,1
19710810,1.34,2.57,1
19710811,1.34,2.58,1
19710812,1.34,2.59,1
19710813,1.34,2.6,1
19710814,1.84,2.61,1
19710815,1.84,2.62,1
19710816,1.84,2.63,1
19710817,1.84,2.64,1
19710818,1.84,2.65,1
19710819,1.84,2.66,1
19710820,1.84,2.67,1
19710821,1.84,2.68,1
19710822,1.84,2.69,1
19710823,1.84,2.7,1
19710824,1.84,2.71,1
19710825,1.84,2.72,1
19710826,1.84,2.73,1
19710827,1.84,2.74,1
19710828,1.84,2.75,1
19710829,1.85,2.77,1
19710830,1.85,2.78,1
19710831,1.85,2.79,1
19710901,1.85,2.8,1
19710902,1.85,2.82,1
19710903,1.85,2.83,1
19710904,1.85,2.84,1
19710905,1.85,2.86,1
19710906,1.85,2.87,1
19710907,1.85,2.88,1
19710908,1.85,2.89,1
19710909,1.85,2.9,1
19710910,1.85,2.92,1
19710911,1.85,2.93,1
19710912,1.85,2.94,1
19710913,1.85,2.95,1
19710914,1.85,2.96,1
19710915,1.85,2.98,1
19710916,1.85,2.99,1
19710917,1.85,3.0,1
19710918,1.85,3.01,1
19710919,1.85,3.02,1
19710920,1.85,3.03,1
19710921,1.85,3.04,1
19710922,1.85,3.05,1
19710923,1.85,3.06,1
19710924,1.85,3.07,1
19710925,1.85,3.08,1
19710926,1.85,3.08,1
19710927,1.85,3.09,1
19710928,1.85,3.1,1
19710929,1.85,3.1,1
19710930,1.85,3.11,1
19711001,1.85,3.12,1
19711002,1.85,3.12,1
19711003,1.85,3.13,1
19711004,1.85,3.14,1
19711005,1.85,3.15,1
19711006,1.85,3.16,1
19711007,1.85,3.17,1
19711008,1.85,3.18,1
19711009,1.85,3.19,1
19711010,1.85,3.2,1
19711011,1.85,3.21,1
19711012,1.85,3.22,1
19711013,1.85,3.23,1
19711014,1.85,3.24,1
19711015,1.85,3.26,1
19711016,1.85,3.27,1
19711017,1.91,3.28,1
19711018,1.91,3.29,1
19711019,1.91,3.3,1
19711020,1.91,3.31,1
19711021,1.91,3.32,1
19711022,1.91,3.33,1
19711023,1.91,3.34,1
19711024,1.91,3.36,1
19711025,1.91,3.37,1
19711026,1.91,3.38,1
19711027,1.91,3.39,1
19711028,1.91,3.4,1
19711029,1.91,3.41,1
19711030,1.91,3.42,1
19711031,1.91,3.43,1
19711101,1.91,3.44,1
19711102,1.91,3.45,1
19711103,1.91,3.46,1
19711104,1.91,3.46,1
19711105,1.91,3.47,1
19711106,1.91,3.48,1
19711107,1.91,3.49,1
19711108,1.91,3.5,1
19711109,1.91,3.51,1
19711110,1.91,3.52,1
19711111,1.91,3.52,1
19711112,1.91,3.53,1
19711113,1.91,3.54,1
19711114,1.91,3.55,1
19711115,2.03,3.56,1
19711116,2.03,3.57,1
19711117,2.03,3.58,1
19711118,2.03,3.59,1
19711119,2.03,3.6,1
19711120,2.03,3.61,1
19711121,2.03,3.62,1
19711122,2.03,3.63,1
19711123,2.03,3.65,1
19711124,2.03,3.66,1
19711125,2.03,3.67,1
19711126,2.03,3.68,1
19711127,2.03,3.69,1
19711128,2.03,3.71,1
19711129,2.03,3.72,1
19711130,2.03,3.73,1
19711201,2.03,3.74,1
19711202,2.03,3.75,1
19711203,2.03,3.77,1
19711204,2.04,3.78,1
19711205,2.04,3.79,1
19711206,2.05,3.8,1
19711207,2.05,3.81,1
19711208,2.05,3.82,1
19711209,2.05,3.83,1
19711210,2.05,3.85,1
19711211,2.05,3.86,1
19711212,2.05,3.87,1
19711213,2.16,3.88,1
19711214,2.16,3.9,1
19711215,2.16,3.91,1
19711216,2.16,3.93,1
19711217,2.16,3.94,1
19711218,2.16,3.96,1
19711219,2.16,3.97,1
19711220,2.16,3.98,1
19711221,2.16,4.0,1
19711222,2.19,4.02,1
19711223,2.19,4.03,1
19711224,2.32,4.05,1
19711225,2.32,4.07,1
19711226,2.33,4.08,1
19711227,2.54,4.1,1
19711228,2.54,4.12,1
19711229,2.54,4.14,1
19711230,2.54,4.16,1
19711231,2.54,4.18,1
19720413,0.02,1.89,1
19720414,0.02,1.89,1
19720415,0.02,1.9,1
19720416,0.02,1.9,1
19720417,0.02,1.91,1
19720418,0.07,1.92,1
19720419,0.07,1.92,1
19720420,0.07,1.93,1
19720421,0.07,1.93,1
19720422,0.07,1.94,1
19720423,0.07,1.94,1
19720424,0.07,1.95,1
19720425,0.07,1.95,1
19720426,0.07,1.96,1
19720427,0.07,1.96,1
19720428,0.07,1.97,1
19720429,0.07,1.98,1
19720430,0.07,1.98,1
19720501,0.07,1.98,1
19720502,0.07,1.99,1
19720503,0.07,1.99,1
19720504,0.07,1.99,1
19720505,0.07,2.0,1
19720506,0.07,2.0,1
19720507,0.07,2.0,1
19720508,0.07,2.01,1
19720509,0.07,2.01,1
19720510,0.07,2.01,1
19720511,0.07,2.02,1
19720512,0.07,2.02,1
19720513,0.07,2.02,1
19720514,0.07,2.02,1
19720515,0.07,2.03,1
19720516,0.07,2.03,1
19720517,0.07,2.03,1
19720518,0.07,2.03,1
19720519,0.07,2.03,1
19720520,0.09,2.03,1
19720521,0.09,2.04,1
19720522,0.09,2.04,1
19720523,0.09,2.04,1
19720524,0.09,2.04,1
19720525,0.09,2.04,1
19720526,0.09,2.04,1
19720527,0.09,2.05,1
19720528,0.09,2.05,1
19720529,0.09,2.05,1
19720530,0.53,2.05,1
19720531,0.53,2.05,1
19720601,0.53,2.05,1
19720602,0.53,2.05,1
19720603,0.53,2.05,1
19720604,0.54,2.05,1
19720605,0.73,2.05,1
19720606,0.85,2.06,1
19720607,0.85,2.06,1
19720608,0.85,2.06,1
19720609,0.85,2.06,1
19720610,0.85,2.06,1
19720611,0.85,2.06,1
19720612,0.85,2.06,1
19720613,0.85,2.06,1
19720614,0.85,2.06,1
19720615,0.85,2.06,1
19720616,0.85,2.06,1
19720617,0.85,2.06,1
19720618,0.85,2.06,1
19720619,0.85,2.06,1
19720620,0.85,2.06,1
19720621,0.85,2.07,1
19720622,0.85,2.07,1
19720623,0.85,2.07,1
19720624,0.85,2.07,1
19720625,0.85,2.07,1
19720626,0.85,2.08,1
19720627,0.85,2.08,1
19720628,0.85,2.08,1
19720629,0.85,2.09,1
19720630,0.85,2.09,1
19720701,0.85,2.1,1
19720702,0.85,2.11,1
19720703,0.85,2.11,1
19720704,0.85,2.12,1
19720705,0.85,2.13,1
19720706,0.85,2.14,1
19720707,0.85,2.15,1
19720708,0.85,2.17,1
19720709,0.85,2.18,1
19720710,0.85,2.19,1
19720711,0.85,2.2,1
19720712,0.85,2.21,1
19720713,0.85,2.23,1
19720714,0.85,2.24,1
19720715,0.85,2.25,1
19720716,0.98,2.27,1
19720717,0.98,2.28,1
