date,max,min,normal_max,normal_min,mean,status_temp
19590618,103.0,74.0,100.4,76.7,88.5,1
19590619,101.0,68.0,100.6,77.0,84.5,1
19590620,100.0,74.0,100.9,77.3,87.0,1
19590621,103.0,79.0,101.2,77.5,91.0,1
19590622,109.0,74.0,101.4,77.8,91.5,1
19590623,113.0,78.0,101.7,78.1,95.5,1
19590624,110.0,80.0,101.9,78.4,95.0,1
19590625,107.0,78.0,102.1,78.7,92.5,1
19590626,99.0,74.0,102.4,78.9,86.5,1
19590627,97.0,72.0,102.6,79.2,84.5,1
19590628,98.0,75.0,102.8,79.4,86.5,1
19590629,96.0,73.0,103.0,79.7,84.5,1
19590630,98.0,71.0,103.2,79.9,84.5,1
19590701,97.0,70.0,103.3,80.1,83.5,1
19590702,103.0,65.0,103.5,80.4,84.0,1
19590703,104.0,80.0,103.7,80.6,92.0,1
19590704,104.0,78.0,103.8,80.8,91.0,1
19590705,105.0,77.0,103.9,81.0,91.0,1
19590706,105.0,83.0,104.1,81.1,94.0,1
19590707,104.0,79.0,104.2,81.3,91.5,1
19590708,104.0,70.0,104.3,81.5,87.0,1
19590709,109.0,69.0,104.4,81.6,89.0,1
19590710,112.0,75.0,104.5,81.8,93.5,1
19590711,116.0,76.0,104.6,81.9,96.0,1
19590712,112.0,83.0,104.6,82.0,97.5,1
19590713,110.0,83.0,104.7,82.1,96.5,1
19590714,108.0,83.0,104.8,82.2,95.5,1
19590715,109.0,82.0,104.8,82.3,95.5,1
19590716,112.0,78.0,104.8,82.4,95.0,1
19590717,115.0,81.0,104.9,82.5,98.0,1
19590718,113.0,87.0,104.9,82.5,100.0,1
19590719,110.0,84.0,104.9,82.6,97.0,1
19590720,113.0,81.0,104.9,82.6,97.0,1
19590721,105.0,76.0,104.9,82.6,90.5,1
19590722,108.0,80.0,104.9,82.7,94.0,1
19590723,110.0,76.0,104.8,82.7,93.0,1
19590724,111.0,81.0,104.8,82.7,96.0,1
19590725,110.0,83.0,104.8,82.7,96.5,1
19590726,113.0,81.0,104.8,82.7,97.0,1
19590727,112.0,84.0,104.7,82.6,98.0,1
19590728,110.0,84.0,104.7,82.6,97.0,1
19590729,105.0,79.0,104.6,82.6,92.0,1
19590730,93.0,77.0,104.6,82.5,85.0,1
19590731,104.0,78.0,104.5,82.5,91.0,1
19590801,104.0,77.0,104.4,82.4,90.5,1
19590802,99.0,73.0,104.4,82.3,86.0,1
19590803,104.0,74.0,104.3,82.3,89.0,1
19590804,103.0,71.0,104.2,82.2,87.0,1
19590805,105.0,70.0,104.1,82.1,87.5,1
19590806,106.0,75.0,104.1,82.0,90.5,1
19590807,106.0,78.0,104.0,81.9,92.0,1
19590808,101.0,76.0,103.9,81.8,88.5,1
19590809,102.0,78.0,103.8,81.7,90.0,1
19590810,104.0,76.0,103.7,81.6,90.0,1
19590811,100.0,69.0,103.6,81.5,84.5,1
19590812,103.0,71.0,103.5,81.4,87.0,1
19590813,104.0,72.0,103.4,81.3,88.0,1
19590814,101.0,74.0,103.3,81.1,87.5,1
19590815,102.0,75.0,103.1,81.0,88.5,1
19590816,103.0,75.0,103.0,80.9,89.0,1
19590817,104.0,77.0,102.9,80.7,90.5,1
19590818,94.0,70.0,102.8,80.6,82.0,1
19590819,94.0,69.0,102.6,80.4,81.5,1
19590820,91.0,63.0,102.5,80.2,77.0,0
19590821,94.0,65.0,102.3,80.0,79.5,0
19590822,97.0,66.0,102.2,79.9,81.5,1
19590823,99.0,76.0,102.0,79.7,87.5,1
19590824,102.0,76.0,101.8,79.5,89.0,1
19590825,102.0,75.0,101.6,79.3,88.5,1
19590826,102.0,75.0,101.4,79.0,88.5,1
19590827,102.0,73.0,101.2,78.8,87.5,1
19590828,103.0,73.0,101.0,78.6,88.0,1
19590829,104.0,76.0,100.8,78.3,90.0,1
19590830,106.0,67.0,100.6,78.1,86.5,1
19590831,107.0,70.0,100.3,77.8,88.5,1
19590901,103.0,66.0,100.1,77.6,84.5,1
19590902,105.0,67.0,99.8,77.3,86.0,1
19590903,105.0,66.0,99.6,77.0,85.5,1
19590904,104.0,68.0,99.3,76.7,86.0,1
19590905,104.0,76.0,99.0,76.4,90.0,1
19590906,104.0,67.0,98.7,76.1,85.5,1
19590907,104.0,66.0,98.4,75.8,85.0,1
19590908,102.0,67.0,98.0,75.4,84.5,1
19590909,103.0,63.0,97.7,75.1,83.0,1
19590910,104.0,68.0,97.3,74.7,86.0,1
19590911,91.0,70.0,97.0,74.4,80.5,1
19590912,90.0,74.0,96.6,74.0,82.0,1
19590913,88.0,68.0,96.2,73.6,78.0,1
19590914,92.0,69.0,95.8,73.2,80.5,1
19590915,85.0,63.0,95.4,72.8,74.0,1
19590916,82.0,57.0,95.0,72.4,69.5,0
19590917,81.0,59.0,94.6,72.0,70.0,0
19590918,88.0,61.0,94.2,71.6,74.5,1
19590919,88.0,69.0,93.7,71.2,78.5,1
19590920,90.0,60.0,93.3,70.8,75.0,1
19590921,89.0,63.0,92.8,70.4,76.0,1
19590922,92.0,61.0,92.4,69.9,76.5,1
19590923,86.0,60.0,91.9,69.5,73.0,1
19590924,82.0,51.0,91.5,69.1,66.5,0
19590925,90.0,53.0,91.0,68.6,71.5,1
19590926,94.0,62.0,90.5,68.2,78.0,1
19590927,91.0,63.0,90.0,67.7,77.0,1
19590928,80.0,58.0,89.6,67.3,69.0,1
19590929,75.0,56.0,89.1,66.8,65.5,0
19590930,74.0,52.0,88.6,66.4,63.0,0
19591001,72.0,49.0,88.1,65.9,60.5,0
19591002,74.0,43.0,87.6,65.5,58.5,0
19591003,78.0,51.0,87.2,65.1,64.5,0
19591004,83.0,48.0,86.7,64.6,65.5,1
19591005,85.0,51.0,86.2,64.2,68.0,1
19591006,87.0,56.0,85.7,63.7,71.5,1
19591007,82.0,55.0,85.3,63.3,68.5,1
19591008,80.0,47.0,84.8,62.9,63.5,1
19591009,87.0,50.0,84.3,62.5,68.5,1
19591010,88.0,58.0,83.9,62.0,73.0,1
19591011,91.0,59.0,83.4,61.6,75.0,1
19591012,92.0,61.0,82.9,61.2,76.5,1
19591013,82.0,59.0,82.5,60.8,70.5,1
19591014,87.0,50.0,82.0,60.3,68.5,1
19591015,90.0,52.0,81.6,59.9,71.0,1
19591016,92.0,53.0,81.1,59.5,72.5,1
19591017,89.0,53.0,80.7,59.1,71.0,1
19591018,87.0,52.0,80.2,58.7,69.5,1
19591019,89.0,61.0,79.8,58.3,75.0,1
19591020,85.0,50.0,79.4,57.9,67.5,1
19591021,84.0,50.0,78.9,57.5,67.0,1
19591022,88.0,53.0,78.5,57.1,70.5,1
19591023,94.0,63.0,78.0,56.7,78.5,0
19591024,92.0,60.0,77.6,56.3,76.0,1
19591025,91.0,57.0,77.2,55.9,74.0,1
19591026,89.0,59.0,76.7,55.5,74.0,1
19591027,90.0,60.0,76.3,55.1,75.0,1
19591028,79.0,50.0,75.8,54.7,64.5,1
19591029,66.0,41.0,75.4,54.3,53.5,0
19591030,59.0,42.0,74.9,53.9,50.5,0
19591031,63.0,42.0,74.5,53.5,52.5,0
19591101,69.0,44.0,74.0,53.1,56.5,1
19591102,59.0,49.0,73.6,52.7,54.0,1
19591103,61.0,44.0,73.1,52.3,52.5,1
19591104,70.0,44.0,72.7,51.9,57.0,1
19591105,59.0,40.0,72.2,51.5,49.5,0
19591106,64.0,36.0,71.7,51.1,50.0,0
19591107,70.0,37.0,71.2,50.6,53.5,1
19591108,74.0,40.0,70.8,50.2,57.0,1
19591109,74.0,42.0,70.3,49.8,58.0,1
19591110,73.0,40.0,69.8,49.4,56.5,1
19591111,70.0,41.0,69.3,49.0,55.5,1
19591112,70.0,40.0,68.8,48.6,55.0,1
19591113,70.0,43.0,68.3,48.2,56.5,1
19591114,63.0,37.0,67.8,47.8,50.0,1
19591115,63.0,37.0,67.3,47.4,50.0,1
19591116,67.0,38.0,66.8,47.0,52.5,1
19591117,69.0,38.0,66.3,46.6,53.5,1
19591118,69.0,43.0,65.8,46.2,56.0,1
19591119,69.0,40.0,65.3,45.8,54.5,1
19591120,70.0,42.0,64.9,45.4,56.0,1
19591121,68.0,40.0,64.4,45.0,54.0,1
19591122,63.0,45.0,63.9,44.7,54.0,1
19591123,74.0,41.0,63.4,44.3,57.5,1
19591124,76.0,47.0,62.9,43.9,61.5,1
19591125,72.0,40.0,62.5,43.6,56.0,1
19591126,61.0,36.0,62.0,43.2,48.5,1
19591127,57.0,29.0,61.6,42.9,43.0,1
19591128,63.0,30.0,61.2,42.6,46.5,1
19591129,64.0,30.0,60.7,42.3,47.0,1
19591130,69.0,33.0,60.3,42.0,51.0,1
19591201,72.0,36.0,59.9,41.7,54.0,1
19591202,73.0,40.0,59.6,41.4,56.5,1
19591203,68.0,34.0,59.2,41.2,51.0,1
19591204,63.0,36.0,58.9,40.9,49.5,1
19591205,58.0,33.0,58.5,40.7,45.5,1
19591206,61.0,30.0,58.2,40.5,45.5,1
19591207,61.0,30.0,57.9,40.3,45.5,1
19591208,61.0,34.0,57.6,40.1,47.5,1
19591209,58.0,45.0,57.4,39.9,51.5,1
19591210,63.0,40.0,57.2,39.8,51.5,1
19591211,60.0,36.0,56.9,39.6,48.0,1
19591212,63.0,34.0,56.7,39.5,48.5,1
19591213,53.0,36.0,56.6,39.4,44.5,1
19591214,57.0,36.0,56.4,39.3,46.5,1
19591215,64.0,40.0,56.3,39.2,52.0,1
19591216,65.0,36.0,56.2,39.1,50.5,1
19591217,60.0,35.0,56.1,39.0,47.5,1
19591218,61.0,38.0,56.0,39.0,49.5,1
19591219,62.0,39.0,55.9,39.0,50.5,1
19591220,57.0,39.0,55.9,38.9,48.0,1
19591221,57.0,44.0,55.9,38.9,50.5,1
19591222,52.0,40.0,55.9,38.9,46.0,1
19591223,55.0,40.0,55.9,38.9,47.5,1
19591224,50.0,46.0,55.9,38.9,48.0,1
19591225,58.0,39.0,55.9,39.0,48.5,1
19591226,49.0,36.0,56.0,39.0,42.5,1
19591227,48.0,31.0,56.0,39.0,39.5,1
19591228,48.0,30.0,56.1,39.1,39.0,0
19591229,58.0,29.0,56.2,39.1,43.5,1
19591230,54.0,29.0,56.3,39.2,41.5,1
19591231,49.0,31.0,56.4,39.3,40.0,1
19600101,43.0,25.0,56.5,39.3,34.0,0
19600102,40.0,20.0,56.7,39.4,30.0,0
19600103,42.0,24.0,56.8,39.5,33.0,0
19600104,43.0,28.0,56.9,39.5,35.5,0
19600105,50.0,25.0,57.0,39.6,37.5,0
19600106,50.0,27.0,57.2,39.7,38.5,0
19600107,49.0,29.0,57.3,39.8,39.0,0
19600108,53.0,28.0,57.5,39.9,40.5,1
19600109,52.0,32.0,57.6,39.9,42.0,1
19600110,57.0,35.0,57.7,40.0,46.0,1
19600111,57.0,40.0,57.9,40.1,48.5,1
19600112,49.0,31.0,58.0,40.2,40.0,0
19600113,48.0,28.0,58.2,40.3,38.0,0
19600114,48.0,25.0,58.3,40.3,36.5,0
19600115,39.0,32.0,58.4,40.4,35.5,0
19600116,41.0,29.0,58.6,40.5,35.0,0
19600117,41.0,22.0,58.7,40.6,31.5,0
19600118,43.0,27.0,58.8,40.6,35.0,0
19600119,49.0,25.0,58.9,40.7,37.0,0
19600120,51.0,26.0,59.1,40.8,38.5,0
19600121,46.0,29.0,59.2,40.9,37.5,0
19600122,54.0,33.0,59.3,41.0,43.5,1
19600123,58.0,37.0,59.4,41.0,47.5,1
19600124,59.0,34.0,59.5,41.1,46.5,1
19600125,61.0,40.0,59.6,41.2,50.5,1
19600126,62.0,41.0,59.8,41.3,51.5,1
19600127,62.0,38.0,59.9,41.4,50.0,1
19600128,63.0,35.0,60.0,41.5,49.0,1
19600129,62.0,35.0,60.1,41.6,48.5,1
19600130,61.0,34.0,60.2,41.7,47.5,1
19600131,61.0,33.0,60.3,41.8,47.0,1
19600201,54.0,34.0,60.4,41.9,44.0,1
19600202,59.0,40.0,60.6,42.0,49.5,1
19600203,52.0,30.0,60.7,42.1,41.0,0
19600204,62.0,31.0,60.8,42.2,46.5,1
19600205,56.0,36.0,61.0,42.4,46.0,1
19600206,65.0,35.0,61.1,42.5,50.0,1
19600207,57.0,37.0,61.3,42.6,47.0,1
19600208,75.0,38.0,61.4,42.8,56.5,1
19600209,62.0,45.0,61.6,42.9,53.5,1
19600210,47.0,37.0,61.8,43.1,42.0,0
19600211,60.0,39.0,61.9,43.3,49.5,1
19600212,59.0,33.0,62.1,43.4,46.0,1
19600213,59.0,35.0,62.3,43.6,47.0,1
19600214,56.0,35.0,62.5,43.8,45.5,1
19600215,59.0,29.0,62.7,44.0,44.0,1
19600216,62.0,34.0,63.0,44.2,48.0,1
19600217,55.0,28.0,63.2,44.4,41.5,0
19600218,60.0,34.0,63.4,44.6,47.0,1
19600219,50.0,35.0,63.7,44.8,42.5,0
19600220,56.0,39.0,63.9,45.1,47.5,1
19600221,64.0,32.0,64.2,45.3,48.0,1
19600222,52.0,38.0,64.5,45.5,45.0,0
19600223,48.0,33.0,64.8,45.8,40.5,0
19600224,50.0,31.0,65.0,46.0,40.5,0
19600225,59.0,26.0,65.3,46.2,42.5,0
19600226,58.0,33.0,65.6,46.5,45.5,0
19600227,58.0,33.0,65.9,46.7,45.5,0
19600228,62.0,36.0,66.3,46.9,49.0,1
19600229,47.0,38.0,66.4,47.1,42.5,0
19600301,53.0,40.0,66.6,47.2,46.5,0
19600302,58.0,38.0,66.9,47.4,48.0,1
19600303,59.0,38.0,67.2,47.7,48.5,1
19600304,62.0,35.0,67.5,47.9,48.5,1
19600305,70.0,40.0,67.8,48.2,55.0,1
19600306,73.0,48.0,68.2,48.4,60.5,1
19600307,82.0,46.0,68.5,48.6,64.0,1
19600308,78.0,53.0,68.8,48.9,65.5,1
19600309,77.0,45.0,69.1,49.1,61.0,1
19600310,72.0,45.0,69.5,49.3,58.5,1
19600311,71.0,39.0,69.8,49.5,55.0,1
19600312,77.0,47.0,70.1,49.8,62.0,1
19600313,72.0,54.0,70.4,50.0,63.0,1
19600314,64.0,46.0,70.7,50.2,55.0,1
19600315,65.0,35.0,71.0,50.4,50.0,0
19600316,63.0,45.0,71.3,50.6,54.0,1
19600317,68.0,35.0,71.6,50.8,51.5,1
19600318,76.0,40.0,71.9,51.0,58.0,1
19600319,80.0,41.0,72.1,51.2,60.5,1
19600320,84.0,46.0,72.4,51.4,65.0,1
19600321,84.0,48.0,72.7,51.6,66.0,1
19600322,84.0,47.0,72.9,51.8,65.5,1
19600323,77.0,55.0,73.2,52.0,66.0,1
19600324,80.0,47.0,73.4,52.2,63.5,1
19600325,83.0,49.0,73.7,52.3,66.0,1
19600326,86.0,52.0,73.9,52.5,69.0,1
19600327,82.0,60.0,74.1,52.7,71.0,1
19600328,73.0,55.0,74.4,52.9,64.0,1
19600329,74.0,43.0,74.6,53.1,58.5,1
19600330,80.0,56.0,74.8,53.3,68.0,1
19600331,73.0,52.0,75.0,53.4,62.5,1
19600401,77.0,55.0,75.2,53.6,66.0,1
19600402,74.0,52.0,75.4,53.8,63.0,1
19600403,82.0,45.0,75.6,54.0,63.5,1
19600404,88.0,50.0,75.9,54.2,69.0,1
19600405,94.0,53.0,76.1,54.4,73.5,1
19600406,93.0,58.0,76.3,54.6,75.5,1
19600407,88.0,62.0,76.5,54.8,75.0,1
19600408,87.0,50.0,76.7,55.0,68.5,1
19600409,93.0,54.0,76.9,55.2,73.5,1
19600410,90.0,66.0,77.1,55.4,78.0,0
19600411,79.0,59.0,77.3,55.6,69.0,1
19600412,77.0,53.0,77.5,55.9,65.0,1
19600413,80.0,46.0,77.7,56.1,63.0,1
19600414,84.0,57.0,78.0,56.3,70.5,1
19600415,85.0,55.0,78.2,56.6,70.0,1
19600416,74.0,56.0,78.4,56.8,65.0,1
19600417,78.0,41.0,78.7,57.1,59.5,1
19600418,88.0,49.0,78.9,57.3,68.5,1
19600419,88.0,61.0,79.2,57.6,74.5,1
19600420,93.0,56.0,79.4,57.9,74.5,1
19600421,91.0,62.0,79.7,58.2,76.5,1
19600422,72.0,48.0,80.0,58.4,60.0,1
19600423,60.0,42.0,80.2,58.7,51.0,0
19600424,62.0,39.0,80.5,59.0,50.5,0
19600425,68.0,37.0,80.8,59.3,52.5,0
19600426,72.0,50.0,81.1,59.6,61.0,1
19600427,65.0,48.0,81.4,59.9,56.5,0
19600428,68.0,46.0,81.8,60.2,57.0,0
19600429,75.0,50.0,82.1,60.5,62.5,1
19600430,77.0,54.0,82.4,60.9,65.5,1
19600501,82.0,50.0,82.8,61.2,66.0,1
19600502,81.0,63.0,83.1,61.5,72.0,1
19600503,80.0,52.0,83.5,61.8,66.0,1
19600504,73.0,51.0,83.8,62.2,62.0,0
19600505,79.0,56.0,84.2,62.5,67.5,1
19600506,84.0,50.0,84.6,62.8,67.0,1
19600507,92.0,52.0,84.9,63.1,72.0,1
19600508,93.0,56.0,85.3,63.5,74.5,1
19600509,97.0,60.0,85.7,63.8,78.5,1
19600510,100.0,62.0,86.1,64.1,81.0,1
19600511,103.0,64.0,86.5,64.5,83.5,1
19600512,99.0,73.0,86.9,64.8,86.0,1
19600513,95.0,68.0,87.3,65.1,81.5,1
19600514,91.0,62.0,87.7,65.5,76.5,1
19600515,89.0,61.0,88.1,65.8,75.0,1
19600516,86.0,59.0,88.5,66.1,72.5,1
19600517,90.0,59.0,88.9,66.4,74.5,1
19600518,88.0,58.0,89.3,66.8,73.0,1
19600519,75.0,52.0,89.7,67.1,63.5,0
19600520,88.0,47.0,90.1,67.4,67.5,1
19600521,89.0,65.0,90.5,67.8,77.0,1
19600522,80.0,57.0,90.9,68.1,68.5,1
19600523,77.0,54.0,91.3,68.4,65.5,0
19600524,77.0,53.0,91.7,68.7,65.0,0
19600525,84.0,50.0,92.1,69.1,67.0,0
19600526,92.0,53.0,92.5,69.4,72.5,1
19600527,95.0,68.0,92.8,69.7,81.5,1
19600528,94.0,62.0,93.2,70.0,78.0,1
19600529,97.0,59.0,93.6,70.3,78.0,1
19600530,98.0,65.0,94.0,70.7,81.5,1
19600531,99.0,64.0,94.4,71.0,81.5,1
19600601,103.0,69.0,94.7,71.3,86.0,1
19600602,103.0,76.0,95.1,71.6,89.5,1
19600603,104.0,72.0,95.5,71.9,88.0,1
19600604,104.0,76.0,95.8,72.3,90.0,1
19600605,98.0,74.0,96.2,72.6,86.0,1
19600606,94.0,73.0,96.6,72.9,83.5,1
19600607,97.0,65.0,96.9,73.2,81.0,1
19600608,93.0,70.0,97.2,73.5,81.5,1
19600609,95.0,63.0,97.6,73.9,79.0,1
19600610,97.0,60.0,97.9,74.2,78.5,1
19600611,101.0,65.0,98.2,74.5,83.0,1
19600612,104.0,67.0,98.6,74.8,85.5,1
19600613,107.0,72.0,98.9,75.1,89.5,1
19600614,109.0,79.0,99.2,75.4,94.0,1
19600615,106.0,82.0,99.5,75.7,94.0,1
19600616,106.0,75.0,99.8,76.1,90.5,1
19600617,103.0,79.0,100.1,76.4,91.0,1
19600618,106.0,77.0,100.4,76.7,91.5,1
19600619,103.0,80.0,100.6,77.0,91.5,1
19600620,104.0,76.0,100.9,77.3,90.0,1
19600621,100.0,74.0,101.2,77.5,87.0,1
19600622,107.0,75.0,101.4,77.8,91.0,1
19600623,105.0,73.0,101.7,78.1,89.0,1
19600624,106.0,68.0,101.9,78.4,87.0,1
19600625,101.0,78.0,102.1,78.7,89.5,1
19600626,102.0,71.0,102.4,78.9,86.5,1
19600627,105.0,73.0,102.6,79.2,89.0,1
19600628,103.0,66.0,102.8,79.4,84.5,1
19600629,103.0,76.0,103.0,79.7,89.5,1
19600630,106.0,66.0,103.2,79.9,86.0,1
19600701,107.0,79.0,103.3,80.1,93.0,1
19600702,104.0,80.0,103.5,80.4,92.0,1
19600703,103.0,74.0,103.7,80.6,88.5,1
19600704,103.0,71.0,103.8,80.8,87.0,1
19600705,103.0,71.0,103.9,81.0,87.0,1
19600706,103.0,70.0,104.1,81.1,86.5,1
19600707,104.0,74.0,104.2,81.3,89.0,1
19600708,105.0,73.0,104.3,81.5,89.0,1
19600709,102.0,78.0,104.4,81.6,90.0,1
19600710,99.0,66.0,104.5,81.8,82.5,1
19600711,101.0,72.0,104.6,81.9,86.5,1
19600712,102.0,73.0,104.6,82.0,87.5,1
19600713,107.0,72.0,104.7,82.1,89.5,1
19600714,109.0,69.0,104.8,82.2,89.0,1
19600715,110.0,72.0,104.8,82.3,91.0,1
19600716,113.0,74.0,104.8,82.4,93.5,1
19600717,113.0,77.0,104.9,82.5,95.0,1
19600718,112.0,76.0,104.9,82.5,94.0,1
19600719,110.0,78.0,104.9,82.6,94.0,1
19600720,111.0,82.0,104.9,82.6,96.5,1
19600721,106.0,78.0,104.9,82.6,92.0,1
19600722,101.0,77.0,104.9,82.7,89.0,1
19600723,103.0,74.0,104.8,82.7,88.5,1
19600724,106.0,76.0,104.8,82.7,91.0,1
19600725,109.0,80.0,104.8,82.7,94.5,1
19600726,109.0,85.0,104.8,82.7,97.0,1
19600727,106.0,85.0,104.7,82.6,95.5,1
19600728,108.0,81.0,104.7,82.6,94.5,1
19600729,106.0,86.0,104.6,82.6,96.0,1
19600730,100.0,79.0,104.6,82.5,89.5,1
19600731,104.0,78.0,104.5,82.5,91.0,1
19600801,104.0,81.0,104.4,82.4,92.5,1
19600802,108.0,76.0,104.4,82.3,92.0,1
19600803,106.0,75.0,104.3,82.3,90.5,1
19600804,106.0,77.0,104.2,82.2,91.5,1
19600805,106.0,71.0,104.1,82.1,88.5,1
19600806,107.0,72.0,104.1,82.0,89.5,1
19600807,109.0,78.0,104.0,81.9,93.5,1
19600808,110.0,80.0,103.9,81.8,95.0,1
19600809,102.0,77.0,103.8,81.7,89.5,1
19600810,100.0,76.0,103.7,81.6,88.0,1
19600811,106.0,77.0,103.6,81.5,91.5,1
19600812,111.0,84.0,103.5,81.4,97.5,1
19600813,111.0,82.0,103.4,81.3,96.5,1
19600814,106.0,85.0,103.3,81.1,95.5,1
19600815,103.0,80.0,103.1,81.0,91.5,1
19600816,98.0,71.0,103.0,80.9,84.5,1
19600817,97.0,66.0,102.9,80.7,81.5,1
19600818,103.0,69.0,102.8,80.6,86.0,1
19600819,109.0,71.0,102.6,80.4,90.0,1
19600820,107.0,76.0,102.5,80.2,91.5,1
19600821,103.0,79.0,102.3,80.0,91.0,1
19600822,96.0,72.0,102.2,79.9,84.0,1
19600823,90.0,59.0,102.0,79.7,74.5,0
19600824,95.0,70.0,101.8,79.5,82.5,1
19600825,96.0,63.0,101.6,79.3,79.5,1
19600826,100.0,70.0,101.4,79.0,85.0,1
19600827,98.0,72.0,101.2,78.8,85.0,1
19600828,98.0,64.0,101.0,78.6,81.0,1
19600829,102.0,66.0,100.8,78.3,84.0,1
19600830,104.0,71.0,100.6,78.1,87.5,1
19600831,100.0,75.0,100.3,77.8,87.5,1
19600901,80.0,69.0,100.1,77.6,74.5,0
19600902,92.0,66.0,99.8,77.3,79.0,1
19600903,88.0,69.0,99.6,77.0,78.5,1
19600904,93.0,71.0,99.3,76.7,82.0,1
19600905,93.0,70.0,99.0,76.4,81.5,1
19600906,99.0,71.0,98.7,76.1,85.0,1
19600907,100.0,71.0,98.4,75.8,85.5,1
19600908,99.0,70.0,98.0,75.4,84.5,1
19600909,100.0,74.0,97.7,75.1,87.0,1
19600910,100.0,73.0,97.3,74.7,86.5,1
19600911,102.0,80.0,97.0,74.4,91.0,1
19600912,106.0,75.0,96.6,74.0,90.5,1
19600913,104.0,80.0,96.2,73.6,92.0,1
19600914,100.0,80.0,95.8,73.2,90.0,1
19600915,98.0,72.0,95.4,72.8,85.0,1
19600916,96.0,69.0,95.0,72.4,82.5,1
19600917,94.0,62.0,94.6,72.0,78.0,1
19600918,95.0,64.0,94.2,71.6,79.5,1
19600919,96.0,69.0,93.7,71.2,82.5,1
19600920,95.0,63.0,93.3,70.8,79.0,1
19600921,95.0,65.0,92.8,70.4,80.0,1
19600922,87.0,61.0,92.4,69.9,74.0,1
19600923,91.0,59.0,91.9,69.5,75.0,1
19600924,93.0,59.0,91.5,69.1,76.0,1
19600925,97.0,59.0,91.0,68.6,78.0,1
19600926,99.0,62.0,90.5,68.2,80.5,1
19600927,101.0,62.0,90.0,67.7,81.5,1
19600928,98.0,74.0,89.6,67.3,86.0,1
19600929,94.0,65.0,89.1,66.8,79.5,1
19600930,91.0,58.0,88.6,66.4,74.5,1
19601001,88.0,55.0,88.1,65.9,71.5,1
19601002,89.0,57.0,87.6,65.5,73.0,1
19601003,90.0,58.0,87.2,65.1,74.0,1
19601004,87.0,61.0,86.7,64.6,74.0,1
19601005,90.0,60.0,86.2,64.2,75.0,1
19601006,94.0,65.0,85.7,63.7,79.5,1
19601007,93.0,73.0,85.3,63.3,83.0,1
19601008,83.0,63.0,84.8,62.9,73.0,1
19601009,69.0,48.0,84.3,62.5,58.5,0
19601010,64.0,45.0,83.9,62.0,54.5,0
19601011,68.0,46.0,83.4,61.6,57.0,0
19601012,71.0,45.0,82.9,61.2,58.0,0
19601013,75.0,47.0,82.5,60.8,61.0,1
19601014,72.0,59.0,82.0,60.3,65.5,1
19601015,67.0,56.0,81.6,59.9,61.5,1
19601016,71.0,48.0,81.1,59.5,59.5,1
19601017,80.0,49.0,80.7,59.1,64.5,1
19601018,77.0,55.0,80.2,58.7,66.0,1
19601019,79.0,52.0,79.8,58.3,65.5,1
19601020,81.0,51.0,79.4,57.9,66.0,1
19601021,81.0,50.0,78.9,57.5,65.5,1
19601022,83.0,51.0,78.5,57.1,67.0,1
19601023,81.0,55.0,78.0,56.7,68.0,1
19601024,82.0,52.0,77.6,56.3,67.0,1
19601025,81.0,53.0,77.2,55.9,67.0,1
19601026,86.0,51.0,76.7,55.5,68.5,1
19601027,76.0,53.0,76.3,55.1,64.5,1
19601028,78.0,51.0,75.8,54.7,64.5,1
19601029,76.0,46.0,75.4,54.3,61.0,1
19601030,70.0,44.0,74.9,53.9,57.0,1
19601031,74.0,40.0,74.5,53.5,57.0,1
19601101,78.0,45.0,74.0,53.1,61.5,1
19601102,76.0,49.0,73.6,52.7,62.5,1
19601103,75.0,58.0,73.1,52.3,66.5,1
19601104,69.0,52.0,72.7,51.9,60.5,1
19601105,57.0,52.0,72.2,51.5,54.5,1
19601106,67.0,52.0,71.7,51.1,59.5,1
19601107,62.0,45.0,71.2,50.6,53.5,1
19601108,63.0,44.0,70.8,50.2,53.5,1
19601109,63.0,43.0,70.3,49.8,53.0,1
19601110,62.0,41.0,69.8,49.4,51.5,1
19601111,63.0,40.0,69.3,49.0,51.5,1
19601112,70.0,44.0,68.8,48.6,57.0,1
19601113,64.0,49.0,68.3,48.2,56.5,1
19601114,62.0,45.0,67.8,47.8,53.5,1
19601115,58.0,40.0,67.3,47.4,49.0,1
19601116,62.0,43.0,66.8,47.0,52.5,1
19601117,65.0,39.0,66.3,46.6,52.0,1
19601118,66.0,38.0,65.8,46.2,52.0,1
19601119,62.0,46.0,65.3,45.8,54.0,1
19601120,62.0,37.0,64.9,45.4,49.5,1
19601121,63.0,36.0,64.4,45.0,49.5,1
19601122,63.0,36.0,63.9,44.7,49.5,1
19601123,62.0,36.0,63.4,44.3,49.0,1
19601124,62.0,40.0,62.9,43.9,51.0,1
19601125,64.0,37.0,62.5,43.6,50.5,1
19601126,66.0,41.0,62.0,43.2,53.5,1
19601127,56.0,42.0,61.6,42.9,49.0,1
19601128,56.0,32.0,61.2,42.6,44.0,1
19601129,54.0,35.0,60.7,42.3,44.5,1
19601130,60.0,33.0,60.3,42.0,46.5,1
19601201,61.0,36.0,59.9,41.7,48.5,1
19601202,63.0,39.0,59.6,41.4,51.0,1
19601203,57.0,37.0,59.2,41.2,47.0,1
19601204,57.0,33.0,58.9,40.9,45.0,1
19601205,47.0,35.0,58.5,40.7,41.0,1
